year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,9,8,ut,US,506124,142357,193846,108450
2021,9,8,va,US,1364366,396422,537534,298243
2021,9,8,vi,US,133,105,0,0
2021,9,8,vt,US,63412,20930,27023,15470
2021,9,8,wa,US,954140,295549,371825,229590
2021,9,8,wi,US,1008512,295884,411196,230930
2021,9,8,wv,US,335757,100768,140802,78835
2021,9,8,wy,US,95591,29532,35578,20823
2021,9,8,yt,CA,225,168,225,168
2021,9,9,ALL,"",59873492,16359741,23148992,12996080
2021,9,9,ALL_CA,CA,507896,306004,507896,306004
2021,9,9,ALL_US,US,59365596,16054012,22641096,12690076
2021,9,9,ab,CA,70122,42824,70122,42824
2021,9,9,ak,US,67928,21988,24763,16034
2021,9,9,al,US,1644328,412544,624792,340069
2021,9,9,ar,US,912265,231922,346188,187574
2021,9,9,as,US,1,1,0,0
2021,9,9,az,US,1161551,319738,414741,247191
2021,9,9,bc,CA,61638,38979,61638,38979
2021,9,9,ca,US,4718072,1319236,1701444,1017674
2021,9,9,co,US,917721,262159,320789,187525
2021,9,9,ct,US,445954,139183,182481,102074
2021,9,9,dc,US,69907,30728,15357,9670
2021,9,9,de,US,152664,48166,60614,34298
2021,9,9,fl,US,4267467,1120004,1603364,879685
2021,9,9,ga,US,2649509,688718,988858,536207
2021,9,9,gu,US,49,48,45,44
2021,9,9,hi,US,208219,55266,61933,41186
2021,9,9,ia,US,805823,221407,312919,170807
2021,9,9,id,US,286436,85986,111808,66103
2021,9,9,il,US,2313332,647745,901031,502124
2021,9,9,in,US,1455891,398976,575832,313213
2021,9,9,ks,US,708831,193842,280213,152011
2021,9,9,ky,US,995580,271811,382383,209825
2021,9,9,la,US,1058403,281862,395972,216906
2021,9,9,ma,US,759899,242729,295520,166393
2021,9,9,mb,CA,23794,14118,23794,14118
2021,9,9,md,US,814635,249735,317775,181724
2021,9,9,me,US,175655,55525,75588,43415
2021,9,9,mi,US,1717083,489025,694077,380361
2021,9,9,mn,US,902277,268838,347335,200570
2021,9,9,mo,US,1564391,421401,591943,327455
2021,9,9,mp,US,7,7,7,7
2021,9,9,ms,US,899926,227247,333733,182517
2021,9,9,mt,US,150585,47024,55643,34186
2021,9,9,nb,CA,9050,5440,9050,5440
2021,9,9,nc,US,2055621,571598,828996,454369
2021,9,9,nd,US,151050,43692,57052,32076
2021,9,9,ne,US,469428,129156,180842,98236
2021,9,9,nh,US,190151,60362,79392,44558
2021,9,9,nj,US,1369263,403921,567132,307186
2021,9,9,nl,CA,7005,3810,7005,3810
2021,9,9,nm,US,277362,86772,103328,60889
2021,9,9,ns,CA,11732,7167,11732,7167
2021,9,9,nt,CA,266,172,266,172
2021,9,9,nu,CA,109,68,109,68
2021,9,9,nv,US,567006,152468,176783,106818
2021,9,9,ny,US,2402378,760779,925638,531667
2021,9,9,oh,US,2295813,641033,929428,506579
2021,9,9,ok,US,1137360,290912,429906,231709
2021,9,9,on,CA,196913,117774,196913,117774
2021,9,9,or,US,557127,176517,207203,129828
2021,9,9,pa,US,1904662,579276,773211,433211
2021,9,9,pe,CA,1729,1028,1729,1028
2021,9,9,pr,US,6223,4567,3207,2680
2021,9,9,qc,CA,105831,62859,105831,62859
2021,9,9,ri,US,135668,42691,51908,28927
2021,9,9,sc,US,1221842,333891,488919,265765
2021,9,9,sd,US,181840,50652,67904,38082
2021,9,9,sk,CA,19502,11606,19502,11606
2021,9,9,tn,US,1684473,446071,628215,347996
2021,9,9,tx,US,6632672,1703377,2441212,1347058
2021,9,9,ut,US,502981,142553,189386,107353
2021,9,9,va,US,1348484,398094,527566,296587
2021,9,9,vi,US,154,117,0,0
2021,9,9,vt,US,63176,20576,26193,15106
2021,9,9,wa,US,944956,295495,366571,228537
2021,9,9,wi,US,1006551,296299,399398,228853
2021,9,9,wv,US,338620,101231,139513,78498
2021,9,9,wy,US,96346,29872,35045,20665
2021,9,9,yt,CA,205,159,205,159
2021,9,10,ALL,"",63154906,15842283,22572947,12424308
2021,9,10,ALL_CA,CA,479327,284313,479327,284313
2021,9,10,ALL_US,US,62675579,15558283,22093620,12139995
2021,9,10,ab,CA,67996,40694,67996,40694
2021,9,10,ak,US,71071,21629,24556,15413
2021,9,10,al,US,1753542,411133,612286,327005
2021,9,10,ar,US,965656,229849,340220,180466
2021,9,10,as,US,4,4,1,1
2021,9,10,az,US,1230657,310526,416598,237066
2021,9,10,bc,CA,59807,36958,59807,36958
2021,9,10,ca,US,5022773,1280657,1714532,981100
2021,9,10,co,US,962078,254484,317160,179216
2021,9,10,ct,US,474950,132055,177790,96284
2021,9,10,dc,US,73787,31127,14416,8961
2021,9,10,de,US,163526,47619,58358,32446
2021,9,10,fl,US,4497966,1092675,1557826,845577
2021,9,10,ga,US,2800798,673290,956169,512863
2021,9,10,gu,US,58,57,50,50
2021,9,10,hi,US,222141,54560,63030,40298
2021,9,10,ia,US,840306,218267,303892,162895
2021,9,10,id,US,300604,85476,110379,63782
2021,9,10,il,US,2421428,631970,876585,481331
2021,9,10,in,US,1531665,391977,553798,299046
2021,9,10,ks,US,747003,190673,276339,145865
2021,9,10,ky,US,1039051,265959,369349,201186
2021,9,10,la,US,1123331,281383,394201,212087
2021,9,10,ma,US,811918,231414,285028,156788
2021,9,10,mb,CA,22855,13366,22855,13366
2021,9,10,md,US,858817,245267,305225,172073
2021,9,10,me,US,188374,53300,72396,40501
2021,9,10,mi,US,1773935,472450,657410,361058
2021,9,10,mn,US,928884,259584,332312,188216
2021,9,10,mo,US,1661666,417594,577751,313387
2021,9,10,mp,US,13,13,13,13
2021,9,10,ms,US,960056,226783,328711,175961
2021,9,10,mt,US,156953,45674,54497,32549
2021,9,10,nb,CA,8263,4860,8263,4860
2021,9,10,nc,US,2183857,555472,801152,431970
2021,9,10,nd,US,155681,42387,54613,30047
2021,9,10,ne,US,494149,126661,177944,94120
2021,9,10,nh,US,205581,59371,75746,41632
2021,9,10,nj,US,1461620,390054,553976,294274
2021,9,10,nl,CA,6355,3432,6355,3432
2021,9,10,nm,US,288687,84281,101765,58119
2021,9,10,ns,CA,10367,6148,10367,6148
2021,9,10,nt,CA,282,169,282,169
2021,9,10,nu,CA,101,60,101,60
2021,9,10,nv,US,617475,151281,176374,102820
2021,9,10,ny,US,2549286,727989,896305,504163
2021,9,10,oh,US,2403085,624177,886526,482674
2021,9,10,ok,US,1203078,285392,421451,222894
2021,9,10,on,CA,184918,109081,184918,109081
2021,9,10,or,US,579533,171502,205418,124278
2021,9,10,pa,US,1986963,556307,737435,409809
2021,9,10,pe,CA,1449,876,1449,876
2021,9,10,pr,US,6281,4671,3381,2878
2021,9,10,qc,CA,98134,57598,98134,57598
2021,9,10,ri,US,145904,41063,49762,27057
2021,9,10,sc,US,1301601,328444,473813,252946
2021,9,10,sd,US,189324,49478,65789,35940
2021,9,10,sk,CA,18616,10939,18616,10939
2021,9,10,tn,US,1792252,446106,611970,334120
2021,9,10,tx,US,7019258,1670801,2411705,1298428
2021,9,10,ut,US,522932,140272,185972,103388
2021,9,10,va,US,1424325,380115,508631,280788
2021,9,10,vi,US,148,115,0,0
2021,9,10,vt,US,65844,20663,24698,14064
2021,9,10,wa,US,991126,292721,364334,220039
2021,9,10,wi,US,1049753,286974,386520,215897
2021,9,10,wv,US,355356,100221,133608,74685
2021,9,10,wy,US,99469,29116,33854,19486
2021,9,10,yt,CA,184,132,184,132
2021,9,11,ALL,"",57938828,15557385,21372161,12049772
2021,9,11,ALL_CA,CA,444293,272933,444293,272933
2021,9,11,ALL_US,US,57494535,15284648,20927868,11776839
2021,9,11,ab,CA,62471,39506,62471,39506
2021,9,11,ak,US,62806,20912,23629,14941
2021,9,11,al,US,1534465,405158,570034,317565
2021,9,11,ar,US,839754,224824,314542,173720
2021,9,11,as,US,3,3,1,1
2021,9,11,az,US,1115222,303857,393851,230426
2021,9,11,bc,CA,56440,36033,56440,36033
2021,9,11,ca,US,4608573,1250706,1614808,950530
2021,9,11,co,US,885628,250599,302608,174822
2021,9,11,ct,US,442091,129965,170566,93624
2021,9,11,dc,US,67440,29174,13822,8810
2021,9,11,de,US,152029,47213,54765,31351
2021,9,11,fl,US,4118036,1072732,1444282,818117
2021,9,11,ga,US,2584390,656506,910689,498426
2021,9,11,gu,US,51,47,44,40
2021,9,11,hi,US,210126,54584,64470,39742
2021,9,11,ia,US,728224,216186,281782,157897
2021,9,11,id,US,274039,82832,104130,61217
2021,9,11,il,US,2273903,622765,848253,468759
2021,9,11,in,US,1415042,386229,529412,289242
2021,9,11,ks,US,695039,188127,262892,141420
2021,9,11,ky,US,934859,259077,345751,193453
2021,9,11,la,US,1030017,278679,376662,208065
2021,9,11,ma,US,752109,226635,275709,152405
2021,9,11,mb,CA,20852,12640,20852,12640
2021,9,11,md,US,801900,243149,289425,167005
2021,9,11,me,US,171018,52247,68892,39107
2021,9,11,mi,US,1598804,465456,621215,348347
2021,9,11,mn,US,852106,253873,316285,181105
2021,9,11,mo,US,1540128,410727,554014,304050
2021,9,11,mp,US,12,12,12,12
2021,9,11,ms,US,851958,223453,305524,169756
2021,9,11,mt,US,138595,44163,50348,31044
2021,9,11,nb,CA,7427,4532,7427,4532
2021,9,11,nc,US,2009237,543904,750522,415705
2021,9,11,nd,US,139321,41471,50774,28994
2021,9,11,ne,US,446025,125720,168173,91872
2021,9,11,nh,US,198721,60100,72969,40290
2021,9,11,nj,US,1389617,388097,530771,286691
2021,9,11,nl,CA,5325,3264,5325,3264
2021,9,11,nm,US,261015,83141,94815,56293
2021,9,11,ns,CA,9555,5890,9555,5890
2021,9,11,nt,CA,246,173,246,173
2021,9,11,nu,CA,88,61,88,61
2021,9,11,nv,US,598317,150306,166753,100624
2021,9,11,ny,US,2365924,714965,862127,493523
2021,9,11,oh,US,2213669,613455,849383,468838
2021,9,11,ok,US,1084330,280198,395309,216540
2021,9,11,on,CA,173703,105154,173703,105154
2021,9,11,or,US,517247,166399,192528,119616
2021,9,11,pa,US,1849652,549748,700428,395874
2021,9,11,pe,CA,1436,862,1436,862
2021,9,11,pr,US,5323,3938,3153,2644
2021,9,11,qc,CA,89536,54162,89536,54162
2021,9,11,ri,US,135664,41715,48304,26753
2021,9,11,sc,US,1186630,323820,441295,244559
2021,9,11,sd,US,173104,48654,62533,34805
2021,9,11,sk,CA,17011,10513,17011,10513
2021,9,11,tn,US,1625978,440365,579108,324797
2021,9,11,tx,US,6461309,1639224,2300579,1264124
2021,9,11,ut,US,488898,136726,179511,100305
2021,9,11,va,US,1324311,371995,480003,271810
2021,9,11,vi,US,131,98,0,0
2021,9,11,vt,US,58594,20607,23507,13670
2021,9,11,wa,US,899517,285996,341300,213335
2021,9,11,wi,US,976129,285930,370115,209413
2021,9,11,wv,US,319832,97877,123976,71873
2021,9,11,wy,US,87673,28840,31515,18901
2021,9,11,yt,CA,203,143,203,143
2021,9,12,ALL,"",51517569,15981121,22668485,12958632
2021,9,12,ALL_CA,CA,482886,298307,482886,298307
2021,9,12,ALL_US,US,51034683,15683015,22185599,12660326
2021,9,12,ab,CA,66514,42784,66514,42784
2021,9,12,ak,US,54448,21235,23886,15819
2021,9,12,al,US,1351733,408838,614302,339446
2021,9,12,ar,US,732192,227490,340593,187926
2021,9,12,as,US,7,7,2,2
2021,9,12,az,US,971353,311826,399568,244856
2021,9,12,bc,CA,59549,38575,59549,38575
2021,9,12,ca,US,4203021,1285889,1646103,1003776
2021,9,12,co,US,782342,258796,312982,187601
2021,9,12,ct,US,399078,134939,179841,100307
2021,9,12,dc,US,57951,28139,15001,9545
2021,9,12,de,US,133332,47859,57992,33761
2021,9,12,fl,US,3641292,1087989,1519272,868475
2021,9,12,ga,US,2289878,670077,969679,533198
2021,9,12,gu,US,60,59,49,49
2021,9,12,hi,US,186514,54857,63927,41106
2021,9,12,ia,US,670528,223045,311966,173623
2021,9,12,id,US,227124,84636,107881,66086
2021,9,12,il,US,2031913,645261,895063,504217
2021,9,12,in,US,1252211,395206,568302,313001
2021,9,12,ks,US,582019,189736,273555,152470
2021,9,12,ky,US,827091,263585,376980,209339
2021,9,12,la,US,891121,285130,401862,224495
2021,9,12,ma,US,689384,237032,289514,164095
2021,9,12,mb,CA,22491,13880,22491,13880
2021,9,12,md,US,720311,249364,307766,179069
2021,9,12,me,US,154665,53852,73180,42192
2021,9,12,mi,US,1446977,487447,682766,386210
2021,9,12,mn,US,770241,267564,348979,202251
2021,9,12,mo,US,1325161,419013,582253,326945
2021,9,12,mp,US,12,12,12,12
2021,9,12,ms,US,725603,223933,332922,183137
2021,9,12,mt,US,120829,46008,54206,34369
2021,9,12,nb,CA,8448,5075,8448,5075
2021,9,12,nc,US,1793458,556646,808126,448988
2021,9,12,nd,US,119499,42985,56022,32636
2021,9,12,ne,US,403101,129209,181727,99518
2021,9,12,nh,US,175764,60897,77835,43737
2021,9,12,nj,US,1248619,397800,553688,304605
2021,9,12,nl,CA,6383,3562,6383,3562
2021,9,12,nm,US,233405,86681,98917,60735
2021,9,12,ns,CA,10889,6533,10889,6533
2021,9,12,nt,CA,242,172,242,172
2021,9,12,nu,CA,89,64,89,64
2021,9,12,nv,US,525031,153290,168414,105119
2021,9,12,ny,US,2157598,742963,918117,531036
2021,9,12,oh,US,1968541,630260,908461,504421
2021,9,12,ok,US,940205,283806,419442,231563
2021,9,12,on,CA,187613,114669,187613,114669
2021,9,12,or,US,475296,171641,199969,128034
2021,9,12,pa,US,1663587,570552,756620,430125
2021,9,12,pe,CA,1590,937,1590,937
2021,9,12,pr,US,4629,3537,3004,2474
2021,9,12,qc,CA,100156,60213,100156,60213
2021,9,12,ri,US,121597,42315,50530,28351
2021,9,12,sc,US,1058206,328004,478132,263225
2021,9,12,sd,US,149295,50745,67937,38702
2021,9,12,sk,CA,18705,11688,18705,11688
2021,9,12,tn,US,1431980,442662,618526,346556
2021,9,12,tx,US,5693618,1687015,2423166,1358644
2021,9,12,ut,US,377821,140556,184408,108095
2021,9,12,va,US,1190774,380989,516619,292752
2021,9,12,vi,US,96,75,0,0
2021,9,12,vt,US,52431,21001,25081,14936
2021,9,12,wa,US,796213,293548,349422,227343
2021,9,12,wi,US,857851,299330,403016,232867
2021,9,12,wv,US,281154,98845,134777,77791
2021,9,12,wy,US,76523,29656,33239,20700
2021,9,12,yt,CA,217,155,217,155
2021,9,13,ALL,"",59410484,16604461,23745474,13217675
2021,9,13,ALL_CA,CA,516200,311097,516200,311097
2021,9,13,ALL_US,US,58894284,16293632,23229274,12906578
2021,9,13,ab,CA,72367,44279,72367,44279
2021,9,13,ak,US,66781,22599,25059,16495
2021,9,13,al,US,1614833,415701,637246,343051
2021,9,13,ar,US,898838,232624,354373,189733
2021,9,13,as,US,2,2,0,0
2021,9,13,az,US,1152347,326025,424041,253356
2021,9,13,bc,CA,63467,40313,63467,40313
2021,9,13,ca,US,4737461,1357665,1739693,1039822
2021,9,13,co,US,911488,270739,330203,193725
2021,9,13,ct,US,452332,136194,187297,102063
2021,9,13,dc,US,69012,31761,15886,9932
2021,9,13,de,US,153010,47629,61633,34355
2021,9,13,fl,US,4199988,1118035,1635918,886528
2021,9,13,ga,US,2595284,680461,1008509,536892
2021,9,13,gu,US,46,45,42,41
2021,9,13,hi,US,208254,56198,62478,41858
2021,9,13,ia,US,796495,226987,323093,175984
2021,9,13,id,US,283721,87506,114559,67572
2021,9,13,il,US,2288780,662540,921766,511787
2021,9,13,in,US,1422834,399707,582777,315155
2021,9,13,ks,US,702216,196041,286396,154018
2021,9,13,ky,US,972133,267119,386670,210381
2021,9,13,la,US,1085481,296564,423503,229200
2021,9,13,ma,US,782054,243593,304277,167400
2021,9,13,mb,CA,24271,14394,24271,14394
2021,9,13,md,US,811704,255165,323201,182942
2021,9,13,me,US,178404,54878,76542,42973
2021,9,13,mi,US,1666767,494151,706626,387916
2021,9,13,mn,US,898606,285549,366856,212685
2021,9,13,mo,US,1535481,426955,601831,331975
2021,9,13,mp,US,9,9,9,9
2021,9,13,ms,US,877722,226059,342187,184282
2021,9,13,mt,US,150639,48150,57521,35181
2021,9,13,nb,CA,9204,5525,9204,5525
2021,9,13,nc,US,2046976,566432,845572,455559
2021,9,13,nd,US,148776,44789,59296,33095
2021,9,13,ne,US,464110,131481,186264,100464
2021,9,13,nh,US,192397,60169,81152,44710
2021,9,13,nj,US,1401781,405651,586606,312186
2021,9,13,nl,CA,6799,3740,6799,3740
2021,9,13,nm,US,275060,88405,106858,62946
2021,9,13,ns,CA,11959,7099,11959,7099
2021,9,13,nt,CA,299,205,299,205
2021,9,13,nu,CA,120,77,120,77
2021,9,13,nv,US,553735,156032,173881,108776
2021,9,13,ny,US,2560322,770065,982116,541317
2021,9,13,oh,US,2249751,645661,942009,510183
2021,9,13,ok,US,1118345,287167,438345,234265
2021,9,13,on,CA,199243,119420,199243,119420
2021,9,13,or,US,556623,180383,210999,132603
2021,9,13,pa,US,1890893,582188,787723,438333
2021,9,13,pe,CA,1611,984,1611,984
2021,9,13,pr,US,7261,5308,4257,3423
2021,9,13,qc,CA,106607,62926,106607,62926
2021,9,13,ri,US,139150,42118,53155,28922
2021,9,13,sc,US,1211260,330758,500692,266096
2021,9,13,sd,US,179318,52485,71375,39578
2021,9,13,sk,CA,20033,11967,20033,11967
2021,9,13,tn,US,1658635,448504,639604,350541
2021,9,13,tx,US,6462311,1760800,2532120,1388827
2021,9,13,ut,US,497683,145938,194491,110233
2021,9,13,va,US,1338446,387642,538317,297465
2021,9,13,vi,US,135,116,0,0
2021,9,13,vt,US,62766,20814,26781,15261
2021,9,13,wa,US,946973,310588,374617,236016
2021,9,13,wi,US,987281,307647,414748,238296
2021,9,13,wv,US,336595,100857,141912,78710
2021,9,13,wy,US,94979,30526,36192,21468
2021,9,13,yt,CA,220,168,220,168
2021,9,14,ALL,"",56521956,16611487,23268241,13111383
2021,9,14,ALL_CA,CA,506084,308057,506084,308057
2021,9,14,ALL_US,US,56015872,16303693,22762157,12803326
2021,9,14,ab,CA,70397,43089,70397,43089
2021,9,14,ak,US,67302,22010,24659,15960
2021,9,14,al,US,1506996,411088,624257,340841
2021,9,14,ar,US,848521,235681,346718,188416
2021,9,14,az,US,1146207,322162,420204,249035
2021,9,14,bc,CA,60909,39193,60909,39193
2021,9,14,ca,US,4769653,1338453,1732912,1019478
2021,9,14,co,US,888538,265300,324619,189597
2021,9,14,ct,US,429146,138239,184932,101803
2021,9,14,dc,US,66761,31909,15506,9836
2021,9,14,de,US,144378,47607,60787,34323
2021,9,14,fl,US,3960669,1117226,1609675,883991
2021,9,14,ga,US,2452044,684362,986609,536277
2021,9,14,gu,US,30,29,22,21
2021,9,14,hi,US,210785,55836,62283,41041
2021,9,14,ia,US,758720,225668,314408,173568
2021,9,14,id,US,281451,87430,113939,67139
2021,9,14,il,US,2198150,665160,907840,508077
2021,9,14,in,US,1364219,409315,584261,321611
2021,9,14,ks,US,673306,200263,285309,156342
2021,9,14,ky,US,923379,272242,382007,211103
2021,9,14,la,US,945432,293002,401073,226536
2021,9,14,ma,US,733552,244033,299960,167012
2021,9,14,mb,CA,23878,14128,23878,14128
2021,9,14,md,US,771902,255699,319891,183158
2021,9,14,me,US,166640,55076,75668,43110
2021,9,14,mi,US,1619120,514388,704788,391501
2021,9,14,mn,US,859826,277413,349247,202487
2021,9,14,mo,US,1459545,423890,595631,332154
2021,9,14,mp,US,7,7,7,7
2021,9,14,ms,US,805772,224287,333560,182958
2021,9,14,mt,US,147147,47569,56352,34773
2021,9,14,nb,CA,9031,5441,9031,5441
2021,9,14,nc,US,1936979,568845,831946,455564
2021,9,14,nd,US,143888,43722,57452,32349
2021,9,14,ne,US,444436,130391,181538,99079
2021,9,14,nh,US,181976,59910,80177,44392
2021,9,14,nj,US,1307410,404391,573047,307958
2021,9,14,nl,CA,6913,3793,6913,3793
2021,9,14,nm,US,271524,88508,105086,62043
2021,9,14,ns,CA,11488,6970,11488,6970
2021,9,14,nt,CA,278,186,278,186
2021,9,14,nu,CA,111,71,111,71
2021,9,14,nv,US,553417,153882,179479,106998
2021,9,14,ny,US,2398503,777056,960401,537817
2021,9,14,oh,US,2163355,656128,938714,517153
2021,9,14,ok,US,1068641,287582,428873,232086
2021,9,14,on,CA,196918,119817,196918,119817
2021,9,14,or,US,557932,180826,209433,130336
2021,9,14,pa,US,1802773,586271,779712,437802
2021,9,14,pe,CA,1586,974,1586,974
2021,9,14,pr,US,7618,5667,4309,3627
2021,9,14,qc,CA,104693,62595,104693,62595
2021,9,14,ri,US,129283,42153,52406,28865
2021,9,14,sc,US,1141291,330770,492497,266546
2021,9,14,sd,US,172187,51011,68004,38578
2021,9,14,sk,CA,19678,11655,19678,11655
2021,9,14,tn,US,1560546,446361,628543,349385
2021,9,14,tx,US,5848151,1719688,2371898,1354990
2021,9,14,ut,US,494573,145781,193628,108848
2021,9,14,va,US,1275644,393824,531647,297560
2021,9,14,vi,US,160,126,0,0
2021,9,14,vt,US,58363,20939,26449,15306
2021,9,14,wa,US,939000,305285,370940,231871
2021,9,14,wi,US,949741,299639,403560,232031
2021,9,14,wv,US,316754,101293,140032,79161
2021,9,14,wy,US,92529,29896,35262,20826
2021,9,14,yt,CA,204,145,204,145
2021,9,15,ALL,"",59580280,16089804,23320051,13031717
2021,9,15,ALL_CA,CA,494533,296853,494533,296853
2021,9,15,ALL_US,US,59085747,15793264,22825518,12734865
2021,9,15,ab,CA,69348,42467,69348,42467
2021,9,15,ak,US,65716,21034,24279,15690
2021,9,15,al,US,1579226,409722,626183,343704
2021,9,15,ar,US,907414,233886,348713,189800
2021,9,15,as,US,2,2,1,1
2021,9,15,az,US,1163048,311520,421810,247689
2021,9,15,bc,CA,59657,37705,59657,37705
2021,9,15,ca,US,4682538,1279916,1691595,1003552
2021,9,15,co,US,911597,254410,322727,187694
2021,9,15,ct,US,453158,133899,185627,101580
2021,9,15,dc,US,70233,31122,16234,10331
2021,9,15,de,US,154127,46706,61246,34350
2021,9,15,fl,US,4248308,1089114,1617960,881893
2021,9,15,ga,US,2598609,679749,995649,538935
2021,9,15,gu,US,31,30,27,26
2021,9,15,hi,US,205915,54330,62449,40948
2021,9,15,ia,US,806640,219725,321293,173715
2021,9,15,id,US,283469,84437,112145,66198
2021,9,15,il,US,2318846,642422,904215,501315
2021,9,15,in,US,1439725,391941,577532,315185
2021,9,15,ks,US,714445,191084,283815,152834
2021,9,15,ky,US,966978,268343,381190,210891
2021,9,15,la,US,1057534,290181,411806,229019
2021,9,15,ma,US,775655,235374,300844,165969
2021,9,15,mb,CA,23304,13725,23304,13725
2021,9,15,md,US,819633,249606,318673,180896
2021,9,15,me,US,172627,53144,74991,42607
2021,9,15,mi,US,1711913,485960,695195,380394
2021,9,15,mn,US,894575,267088,350142,200481
2021,9,15,mo,US,1571190,415403,597259,330755
2021,9,15,mp,US,6,5,6,5
2021,9,15,ms,US,855503,222664,335173,184911
2021,9,15,mt,US,149249,45667,56382,34278
2021,9,15,nb,CA,8650,5105,8650,5105
2021,9,15,nc,US,2067106,557519,834347,454488
2021,9,15,nd,US,150411,42891,58554,32601
2021,9,15,ne,US,472460,127901,184155,98888
2021,9,15,nh,US,190336,58782,80048,44207
2021,9,15,nj,US,1390025,392934,571933,305656
2021,9,15,nl,CA,6720,3655,6720,3655
2021,9,15,nm,US,278256,85641,104142,61003
2021,9,15,ns,CA,11259,6601,11259,6601
2021,9,15,nt,CA,266,183,266,183
2021,9,15,nu,CA,101,64,101,64
2021,9,15,nv,US,558171,149370,177557,105984
2021,9,15,ny,US,2509977,747533,951195,532395
2021,9,15,oh,US,2251840,628898,927661,508251
2021,9,15,ok,US,1134432,283635,433286,233326
2021,9,15,on,CA,192016,114646,192016,114646
2021,9,15,or,US,553957,173160,204642,127385
2021,9,15,pa,US,1892208,569705,782703,437304
2021,9,15,pe,CA,1585,972,1585,972
2021,9,15,pr,US,8793,6515,4741,3955
2021,9,15,qc,CA,102215,60156,102215,60156
2021,9,15,ri,US,138605,40656,52191,28689
2021,9,15,sc,US,1221482,327457,497714,267841
2021,9,15,sd,US,180501,49594,69485,38484
2021,9,15,sk,CA,19224,11442,19224,11442
2021,9,15,tn,US,1651296,441304,631762,350275
2021,9,15,tx,US,6586312,1691366,2469781,1364675
2021,9,15,ut,US,499508,141152,191580,107994
2021,9,15,va,US,1352231,382458,533644,297686
2021,9,15,vi,US,168,136,0,0
2021,9,15,vt,US,61545,20185,26477,15308
2021,9,15,wa,US,940045,291134,365086,227101
2021,9,15,wi,US,990166,286036,402158,227065
2021,9,15,wv,US,333091,99360,140502,78953
2021,9,15,wy,US,94915,28869,35013,20483
2021,9,15,yt,CA,188,136,188,136
2021,9,16,ALL,"",60221040,16513156,23509972,13209425
2021,9,16,ALL_CA,CA,514660,310989,514660,310989
2021,9,16,ALL_US,US,59706380,16202455,22995312,12898436
2021,9,16,ab,CA,70998,43854,70998,43854
2021,9,16,ak,US,66039,21583,24392,16031
2021,9,16,al,US,1633256,418055,634025,346037
2021,9,16,ar,US,927325,240991,352125,191584
2021,9,16,as,US,1,1,1,1
2021,9,16,az,US,1179378,320797,423450,249890
2021,9,16,bc,CA,62052,39422,62052,39422
2021,9,16,ca,US,4724646,1314806,1693097,1013996
2021,9,16,co,US,932678,263859,327211,189839
2021,9,16,ct,US,446172,138776,186059,103349
2021,9,16,dc,US,69403,31971,17511,10769
2021,9,16,de,US,153287,48619,61604,35002
2021,9,16,fl,US,4169608,1115189,1606379,891551
2021,9,16,ga,US,2612359,693263,1000169,542204
2021,9,16,gu,US,38,36,29,28
2021,9,16,hi,US,207600,55652,62657,41528
2021,9,16,ia,US,818894,225952,322884,175952
2021,9,16,id,US,288754,86141,113321,66919
2021,9,16,il,US,2365551,669823,910148,506391
2021,9,16,in,US,1471641,400698,589590,318832
2021,9,16,ks,US,721658,195375,285576,154563
2021,9,16,ky,US,1003256,275705,387985,213251
2021,9,16,la,US,1111746,297484,420609,230980
2021,9,16,ma,US,773788,244234,304218,169561
2021,9,16,mb,CA,24333,14529,24333,14529
2021,9,16,md,US,791241,258772,313843,184637
2021,9,16,me,US,181149,54644,77628,43501
2021,9,16,mi,US,1736111,502556,704034,386211
2021,9,16,mn,US,929730,290687,362279,212426
2021,9,16,mo,US,1592290,424005,604276,334830
2021,9,16,mp,US,1,1,1,1
2021,9,16,ms,US,893204,226388,341908,186447
2021,9,16,mt,US,151599,47045,56844,34896
2021,9,16,nb,CA,9415,5560,9415,5560
2021,9,16,nc,US,2066762,571424,838501,459071
2021,9,16,nd,US,150651,44011,58775,33019
2021,9,16,ne,US,478848,132753,185805,100734
2021,9,16,nh,US,197696,60360,81999,44987
2021,9,16,nj,US,1342223,403655,563861,310181
2021,9,16,nl,CA,7028,3909,7028,3909
2021,9,16,nm,US,280450,87344,104804,61603
2021,9,16,ns,CA,12046,7185,12046,7185
2021,9,16,nt,CA,288,190,288,190
2021,9,16,nu,CA,114,70,114,70
2021,9,16,nv,US,583997,156013,178286,106876
2021,9,16,ny,US,2376235,763613,936946,540709
2021,9,16,oh,US,2316098,643286,947886,514893
2021,9,16,ok,US,1149117,289441,435184,234508
2021,9,16,on,CA,199690,119961,199690,119961
2021,9,16,or,US,564698,179483,207709,130046
2021,9,16,pa,US,1908289,584942,794342,443904
2021,9,16,pe,CA,1741,1029,1741,1029
2021,9,16,pr,US,8143,6074,4279,3574
2021,9,16,qc,CA,106827,63158,106827,63158
2021,9,16,ri,US,135078,42623,53174,29646
2021,9,16,sc,US,1231630,335329,500275,270240
2021,9,16,sd,US,185702,52181,70831,39810
2021,9,16,sk,CA,19906,11965,19906,11965
2021,9,16,tn,US,1707000,451625,637897,352673
2021,9,16,tx,US,6728800,1731913,2493341,1377800
2021,9,16,ut,US,514680,146132,192992,108793
