year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,8,1,nt,CA,237,163,237,163
2021,8,1,nu,CA,131,92,131,92
2021,8,1,nv,US,546783,155084,155710,98155
2021,8,1,ny,US,2016986,741706,857974,517688
2021,8,1,oh,US,1916576,620936,860468,485798
2021,8,1,ok,US,900661,283092,388847,220424
2021,8,1,on,CA,165970,107775,165970,107775
2021,8,1,or,US,486939,174659,193368,123152
2021,8,1,pa,US,1535113,566882,691798,414183
2021,8,1,pe,CA,1501,981,1501,981
2021,8,1,pr,US,6207,4742,4263,3534
2021,8,1,qc,CA,92162,58173,92162,58173
2021,8,1,ri,US,118653,44402,48521,28651
2021,8,1,sc,US,1091369,342473,444818,251306
2021,8,1,sd,US,153686,51374,63518,36170
2021,8,1,sk,CA,16837,11408,16837,11408
2021,8,1,tn,US,1487754,450281,585993,332809
2021,8,1,tx,US,5481014,1652384,2226874,1273783
2021,8,1,ut,US,373213,141686,174779,104858
2021,8,1,va,US,1124710,384259,473604,280831
2021,8,1,vi,US,37,30,0,0
2021,8,1,vt,US,49865,21126,24229,15069
2021,8,1,wa,US,795620,285365,334089,214992
2021,8,1,wi,US,856390,293784,380377,219796
2021,8,1,wv,US,269198,97481,122816,72409
2021,8,1,wy,US,84558,31941,31731,19292
2021,8,1,yt,CA,191,147,191,147
2021,8,2,ALL,"",54735316,15747808,21297900,12278546
2021,8,2,ALL_CA,CA,463518,305206,463518,305206
2021,8,2,ALL_US,US,54271798,15442824,20834382,11973340
2021,8,2,ab,CA,69089,47380,69089,47380
2021,8,2,ak,US,68727,22343,23143,14837
2021,8,2,al,US,1491695,404818,579079,320534
2021,8,2,ar,US,787628,218944,317746,174827
2021,8,2,as,US,1,1,1,1
2021,8,2,az,US,1073850,307999,389425,234354
2021,8,2,bc,CA,56455,37970,56455,37970
2021,8,2,ca,US,4364911,1288155,1556960,966629
2021,8,2,co,US,852572,259737,293281,176215
2021,8,2,ct,US,391724,128715,166710,96125
2021,8,2,dc,US,60874,28277,12827,8546
2021,8,2,de,US,147207,49042,55724,32783
2021,8,2,fl,US,4139592,1120645,1427580,823652
2021,8,2,ga,US,2526704,676621,947578,512800
2021,8,2,gu,US,46,43,36,34
2021,8,2,hi,US,242149,60509,60361,39353
2021,8,2,ia,US,693003,203792,287785,156595
2021,8,2,id,US,253931,82533,101215,60876
2021,8,2,il,US,2048425,625411,817068,471038
2021,8,2,in,US,1325662,382399,544278,297593
2021,8,2,ks,US,620066,181861,257238,140803
2021,8,2,ky,US,886297,257025,349462,195807
2021,8,2,la,US,1009423,289975,402994,228054
2021,8,2,ma,US,693239,234357,272137,159686
2021,8,2,mb,CA,24841,17150,24841,17150
2021,8,2,md,US,723802,242254,282022,168675
2021,8,2,me,US,171623,56435,69418,41156
2021,8,2,mi,US,1503450,472258,631857,360999
2021,8,2,mn,US,805123,262226,327083,191999
2021,8,2,mo,US,1360857,394988,531888,301130
2021,8,2,mp,US,13,13,13,13
2021,8,2,ms,US,803204,219036,314509,175051
2021,8,2,mt,US,145703,48304,52463,32291
2021,8,2,nb,CA,7936,5352,7936,5352
2021,8,2,nc,US,1893808,553597,755479,424458
2021,8,2,nd,US,133021,41030,52930,29672
2021,8,2,ne,US,421171,123293,169742,91460
2021,8,2,nh,US,182059,59985,73744,42167
2021,8,2,nj,US,1293182,400486,520801,293620
2021,8,2,nl,CA,6245,3710,6245,3710
2021,8,2,nm,US,249152,84348,94692,56837
2021,8,2,ns,CA,9957,6743,9957,6743
2021,8,2,nt,CA,270,191,270,191
2021,8,2,nu,CA,134,96,134,96
2021,8,2,nv,US,559322,150760,156943,98297
2021,8,2,ny,US,2225899,725955,864237,506476
2021,8,2,oh,US,2075707,608762,857355,476194
2021,8,2,ok,US,1015427,275940,397087,217855
2021,8,2,on,CA,174180,114496,174180,114496
2021,8,2,or,US,516005,172202,192174,122369
2021,8,2,pa,US,1646670,541668,687230,402305
2021,8,2,pe,CA,1586,1013,1586,1013
2021,8,2,pr,US,5584,4109,3297,2775
2021,8,2,qc,CA,93879,58415,93879,58415
2021,8,2,ri,US,125339,44077,48200,28011
2021,8,2,sc,US,1184611,333404,449423,248860
2021,8,2,sd,US,172822,50489,65262,35986
2021,8,2,sk,CA,18714,12522,18714,12522
2021,8,2,tn,US,1600698,438969,592144,330269
2021,8,2,tx,US,5900032,1633570,2234399,1265868
2021,8,2,ut,US,456422,138185,175674,102772
2021,8,2,va,US,1226487,372226,478900,275823
2021,8,2,vi,US,42,39,0,0
2021,8,2,vt,US,55447,19996,24036,14404
2021,8,2,wa,US,846062,283332,333225,214502
2021,8,2,wi,US,907545,287816,379858,219468
2021,8,2,wv,US,294356,94639,122986,71335
2021,8,2,wy,US,93427,30589,32683,19117
2021,8,2,yt,CA,232,168,232,168
2021,8,3,ALL,"",55046724,15503889,21141404,12150718
2021,8,3,ALL_CA,CA,468593,299630,468593,299630
2021,8,3,ALL_US,US,54578131,15204515,20672811,11851088
2021,8,3,ab,CA,67354,44610,67354,44610
2021,8,3,ak,US,67938,21918,22620,14680
2021,8,3,al,US,1554550,399462,581127,319616
2021,8,3,ar,US,806606,216654,316584,173191
2021,8,3,az,US,1075032,302755,386871,231604
2021,8,3,bc,CA,57005,37706,57005,37706
2021,8,3,ca,US,4379390,1264992,1542035,955331
2021,8,3,co,US,852625,254258,291987,175316
2021,8,3,ct,US,392933,125375,163968,94213
2021,8,3,dc,US,60247,27525,12503,8451
2021,8,3,de,US,147037,48388,55015,32406
2021,8,3,fl,US,4022854,1112480,1417258,819472
2021,8,3,ga,US,2514462,661415,938224,510080
2021,8,3,gu,US,32,31,21,20
2021,8,3,hi,US,246228,60084,60153,39045
2021,8,3,ia,US,699808,201916,284724,155148
2021,8,3,id,US,256014,81175,100618,60367
2021,8,3,il,US,2075146,612929,809032,463919
2021,8,3,in,US,1351072,378685,543714,294908
2021,8,3,ks,US,634600,180051,255462,138811
2021,8,3,ky,US,900055,253767,348995,194721
2021,8,3,la,US,1041775,286955,403891,226272
2021,8,3,ma,US,695503,226832,268477,155956
2021,8,3,mb,CA,24700,16113,24700,16113
2021,8,3,md,US,721773,235100,278432,166542
2021,8,3,me,US,174114,55003,68672,39939
2021,8,3,mi,US,1517949,462433,628226,357427
2021,8,3,mn,US,807629,253889,324136,189256
2021,8,3,mo,US,1387067,390697,528186,298109
2021,8,3,mp,US,2,2,2,2
2021,8,3,ms,US,844271,216538,316628,173710
2021,8,3,mt,US,146161,46799,51346,31367
2021,8,3,nb,CA,8481,5215,8481,5215
2021,8,3,nc,US,1870425,545041,742252,421441
2021,8,3,nd,US,135175,40716,52293,29353
2021,8,3,ne,US,428732,120697,169166,90638
2021,8,3,nh,US,181395,58464,72697,41398
2021,8,3,nj,US,1292869,391098,514819,290257
2021,8,3,nl,CA,6249,3691,6249,3691
2021,8,3,nm,US,250558,82216,93238,55806
2021,8,3,ns,CA,10471,6586,10471,6586
2021,8,3,nt,CA,294,198,294,198
2021,8,3,nu,CA,136,91,136,91
2021,8,3,nv,US,548874,147828,154563,97037
2021,8,3,ny,US,2226027,707572,854543,498288
2021,8,3,oh,US,2096486,598433,851878,471101
2021,8,3,ok,US,1024788,269751,393372,214705
2021,8,3,on,CA,180842,114848,180842,114848
2021,8,3,or,US,517804,168631,190324,120555
2021,8,3,pa,US,1649558,527075,681093,396375
2021,8,3,pe,CA,1566,968,1566,968
2021,8,3,pr,US,5092,3654,2855,2368
2021,8,3,qc,CA,92244,57181,92244,57181
2021,8,3,ri,US,123193,40877,47412,27396
2021,8,3,sc,US,1175539,327876,441670,246460
2021,8,3,sd,US,175416,50347,64939,35879
2021,8,3,sk,CA,19022,12254,19022,12254
2021,8,3,tn,US,1617806,434215,589392,328700
2021,8,3,tx,US,5990899,1608519,2223552,1254463
2021,8,3,ut,US,462090,134713,174699,100719
2021,8,3,va,US,1225872,367437,473825,273511
2021,8,3,vi,US,31,28,0,0
2021,8,3,vt,US,55864,19188,23547,13863
2021,8,3,wa,US,852593,280321,332013,213809
2021,8,3,wi,US,912728,283386,375386,217255
2021,8,3,wv,US,292864,93787,122047,70774
2021,8,3,wy,US,92580,30460,32329,19074
2021,8,3,yt,CA,229,171,229,171
2021,8,4,ALL,"",55468952,15472896,21175384,12132594
2021,8,4,ALL_CA,CA,465050,297741,465050,297741
2021,8,4,ALL_US,US,55003902,15175429,20710334,11834853
2021,8,4,ab,CA,66845,44358,66845,44358
2021,8,4,ak,US,67851,21542,22375,14471
2021,8,4,al,US,1554172,400248,579849,319616
2021,8,4,ar,US,811181,217306,316571,173512
2021,8,4,as,US,1,1,1,1
2021,8,4,az,US,1093446,301715,393650,231154
2021,8,4,bc,CA,56571,37427,56571,37427
2021,8,4,ca,US,4412298,1256002,1552262,952065
2021,8,4,co,US,865794,251093,291057,173018
2021,8,4,ct,US,391212,125855,164335,94601
2021,8,4,dc,US,63093,28101,12406,8314
2021,8,4,de,US,148054,48220,54350,32114
2021,8,4,fl,US,4058345,1107173,1417436,816548
2021,8,4,ga,US,2540539,660540,943546,509763
2021,8,4,gu,US,27,26,19,19
2021,8,4,hi,US,247675,59330,60709,38715
2021,8,4,ia,US,682809,202145,282321,155359
2021,8,4,id,US,257747,81003,101230,60168
2021,8,4,il,US,2088719,615207,810941,464223
2021,8,4,in,US,1362894,379351,545436,295257
2021,8,4,ks,US,640351,181264,255587,139119
2021,8,4,ky,US,901207,254799,349092,194709
2021,8,4,la,US,1069606,287568,406463,226140
2021,8,4,ma,US,691156,228510,270028,157441
2021,8,4,mb,CA,24863,16384,24863,16384
2021,8,4,md,US,727536,234396,278889,166295
2021,8,4,me,US,175386,55056,68942,39997
2021,8,4,mi,US,1530496,462259,628728,356793
2021,8,4,mn,US,825450,257800,325355,190846
2021,8,4,mo,US,1396436,392130,528088,298298
2021,8,4,mp,US,1,1,1,1
2021,8,4,ms,US,843248,216770,318722,173928
2021,8,4,mt,US,146838,46756,51518,31444
2021,8,4,nb,CA,8321,5159,8321,5159
2021,8,4,nc,US,1903433,541336,743966,418925
2021,8,4,nd,US,135784,40874,52311,29393
2021,8,4,ne,US,434239,123437,170769,92215
2021,8,4,nh,US,184464,58847,72891,41421
2021,8,4,nj,US,1290801,390664,516063,290182
2021,8,4,nl,CA,6200,3677,6200,3677
2021,8,4,nm,US,252742,82301,93696,55826
2021,8,4,ns,CA,10084,6409,10084,6409
2021,8,4,nt,CA,264,179,264,179
2021,8,4,nu,CA,136,84,136,84
2021,8,4,nv,US,553669,147469,155127,97007
2021,8,4,ny,US,2240766,708704,855100,498576
2021,8,4,oh,US,2112504,597852,851579,470135
2021,8,4,ok,US,1028986,270407,392939,214816
2021,8,4,on,CA,179061,114035,179061,114035
2021,8,4,or,US,519973,166833,189997,119826
2021,8,4,pa,US,1671900,528507,682950,395606
2021,8,4,pe,CA,1547,970,1547,970
2021,8,4,pr,US,4126,3145,2242,1957
2021,8,4,qc,CA,91889,56787,91889,56787
2021,8,4,ri,US,119736,40849,47767,27704
2021,8,4,sc,US,1206243,327086,442965,244704
2021,8,4,sd,US,177144,51157,64903,36116
2021,8,4,sk,CA,19051,12113,19051,12113
2021,8,4,tn,US,1631173,435613,591593,328832
2021,8,4,tx,US,6044368,1615407,2226024,1255789
2021,8,4,ut,US,461025,134307,173735,100068
2021,8,4,va,US,1223086,367887,470998,272353
2021,8,4,vi,US,28,25,0,0
2021,8,4,vt,US,56260,19420,23545,13827
2021,8,4,wa,US,858032,274699,331454,210776
2021,8,4,wi,US,911075,281414,373934,215205
2021,8,4,wv,US,294663,94401,121721,70884
2021,8,4,wy,US,94114,30664,32158,18799
2021,8,4,yt,CA,218,159,218,159
2021,8,5,ALL,"",56061450,15367667,21028134,12058446
2021,8,5,ALL_CA,CA,461310,295314,461310,295314
2021,8,5,ALL_US,US,55600140,15072610,20566824,11763132
2021,8,5,ab,CA,65844,43513,65844,43513
2021,8,5,ak,US,68456,21731,22481,14571
2021,8,5,al,US,1584371,401598,580716,318652
2021,8,5,ar,US,820552,218239,316041,173325
2021,8,5,az,US,1100430,301791,390717,231245
2021,8,5,bc,CA,56105,37375,56105,37375
2021,8,5,ca,US,4450344,1253595,1547353,950603
2021,8,5,co,US,866762,248176,287328,171281
2021,8,5,ct,US,393605,125076,161300,93468
2021,8,5,dc,US,63330,27811,12338,8261
2021,8,5,de,US,151538,48785,54503,31834
2021,8,5,fl,US,4187931,1097936,1428078,809814
2021,8,5,ga,US,2563865,657246,942723,507444
2021,8,5,gu,US,34,33,24,23
2021,8,5,hi,US,248310,60183,60132,39156
2021,8,5,ia,US,706460,203175,280942,155067
2021,8,5,id,US,259769,81605,99823,59823
2021,8,5,il,US,2103390,609962,804077,461555
2021,8,5,in,US,1379299,378587,542541,293505
2021,8,5,ks,US,641742,180851,251867,137864
2021,8,5,ky,US,929831,255879,348803,193584
2021,8,5,la,US,1083798,286883,406538,225687
2021,8,5,ma,US,663324,223569,257376,154262
2021,8,5,mb,CA,23945,15829,23945,15829
2021,8,5,md,US,730627,233043,275393,164433
2021,8,5,me,US,174386,55064,65893,39456
2021,8,5,mi,US,1535453,456380,617938,352264
2021,8,5,mn,US,824344,259625,321491,191440
2021,8,5,mo,US,1404731,392134,522799,297129
2021,8,5,mp,US,4,4,4,4
2021,8,5,ms,US,857019,219078,322956,174453
2021,8,5,mt,US,146341,46698,50724,31172
2021,8,5,nb,CA,8146,5158,8146,5158
2021,8,5,nc,US,1935079,539046,740718,415354
2021,8,5,nd,US,135767,40248,50800,28644
2021,8,5,ne,US,435930,121472,168126,90676
2021,8,5,nh,US,183010,59032,70865,41170
2021,8,5,nj,US,1309035,387542,508351,286650
2021,8,5,nl,CA,6063,3568,6063,3568
2021,8,5,nm,US,255379,81087,93576,55282
2021,8,5,ns,CA,10132,6623,10132,6623
2021,8,5,nt,CA,260,169,260,169
2021,8,5,nu,CA,134,84,134,84
2021,8,5,nv,US,568791,148310,154819,96880
2021,8,5,ny,US,2233763,695151,841184,492105
2021,8,5,oh,US,2138523,595781,843540,466658
2021,8,5,ok,US,1046356,271407,393127,214429
2021,8,5,on,CA,178212,113143,178212,113143
2021,8,5,or,US,519795,167044,187513,119244
2021,8,5,pa,US,1672108,521303,674090,390889
2021,8,5,pe,CA,1606,1012,1606,1012
2021,8,5,pr,US,3244,2517,1946,1680
2021,8,5,qc,CA,91821,56670,91821,56670
2021,8,5,ri,US,117577,40166,45822,27075
2021,8,5,sc,US,1217827,328007,440989,243348
2021,8,5,sd,US,183640,52758,64727,36320
2021,8,5,sk,CA,18832,12020,18832,12020
2021,8,5,tn,US,1662464,436820,591507,328115
2021,8,5,tx,US,6082586,1603457,2206437,1249409
2021,8,5,ut,US,466203,133756,170803,98877
2021,8,5,va,US,1254109,365082,469653,269336
2021,8,5,vi,US,27,24,0,0
2021,8,5,vt,US,55582,19229,23111,13676
2021,8,5,wa,US,855021,276311,328053,210898
2021,8,5,wi,US,928626,285873,370868,216338
2021,8,5,wv,US,303692,94254,121826,70157
2021,8,5,wy,US,95960,31078,31474,18568
2021,8,5,yt,CA,210,150,210,150
2021,8,6,ALL,"",58362762,15405656,20565222,11755953
2021,8,6,ALL_CA,CA,448489,287096,448489,287096
2021,8,6,ALL_US,US,57914273,15118846,20116733,11468857
2021,8,6,ab,CA,64455,42767,64455,42767
2021,8,6,ak,US,69915,21987,22210,14300
2021,8,6,al,US,1651345,406586,568470,311182
2021,8,6,ar,US,856670,220881,307209,168747
2021,8,6,as,US,2,2,2,2
2021,8,6,az,US,1156793,305370,393456,228285
2021,8,6,bc,CA,55399,36383,55399,36383
2021,8,6,ca,US,4641994,1270105,1550282,934617
2021,8,6,co,US,904850,252637,284701,167075
2021,8,6,ct,US,408075,125498,157692,90533
2021,8,6,dc,US,68725,29410,11879,7939
2021,8,6,de,US,155212,50370,52540,31038
2021,8,6,fl,US,4352456,1099925,1405567,794358
2021,8,6,ga,US,2703223,666090,917870,496576
2021,8,6,gu,US,45,44,30,30
2021,8,6,hi,US,259293,60539,61539,38666
2021,8,6,ia,US,745400,204187,269760,148640
2021,8,6,id,US,268228,80869,96582,57375
2021,8,6,il,US,2163557,620396,789781,454657
2021,8,6,in,US,1441257,385134,526802,287972
2021,8,6,ks,US,667530,181058,245568,133732
2021,8,6,ky,US,959230,259516,337123,188794
2021,8,6,la,US,1121516,287673,398790,219994
2021,8,6,ma,US,702866,222046,251492,147303
2021,8,6,mb,CA,23708,15403,23708,15403
2021,8,6,md,US,759059,236810,267749,159982
2021,8,6,me,US,179726,55119,65699,38234
2021,8,6,mi,US,1561681,463099,591440,342761
2021,8,6,mn,US,828331,252712,298459,177262
2021,8,6,mo,US,1505231,397739,512994,288639
2021,8,6,mp,US,8,8,8,8
2021,8,6,ms,US,905399,223913,317955,171217
2021,8,6,mt,US,147327,45765,48633,29826
2021,8,6,nb,CA,7673,4904,7673,4904
2021,8,6,nc,US,2004967,548185,724345,406373
2021,8,6,nd,US,131516,39635,46747,27055
2021,8,6,ne,US,448966,123086,161888,88149
2021,8,6,nh,US,195362,60324,68374,39243
2021,8,6,nj,US,1326970,390722,493136,278792
2021,8,6,nl,CA,5592,3392,5592,3392
2021,8,6,nm,US,271953,83826,93020,54202
2021,8,6,ns,CA,9475,6207,9475,6207
2021,8,6,nt,CA,271,177,271,177
2021,8,6,nu,CA,134,87,134,87
2021,8,6,nv,US,609978,151702,155606,95257
2021,8,6,ny,US,2265626,694920,810475,477077
2021,8,6,oh,US,2221318,596659,817385,453908
2021,8,6,ok,US,1107630,277857,384346,210350
2021,8,6,on,CA,173519,110119,173519,110119
2021,8,6,or,US,539211,167318,186040,116139
2021,8,6,pa,US,1715595,523309,646320,377329
2021,8,6,pe,CA,1439,934,1439,934
2021,8,6,pr,US,5826,4344,3596,2941
2021,8,6,qc,CA,88737,55103,88737,55103
2021,8,6,ri,US,131698,42706,45609,26377
2021,8,6,sc,US,1260470,332198,429166,238372
2021,8,6,sd,US,190006,53612,60186,34303
2021,8,6,sk,CA,17867,11453,17867,11453
2021,8,6,tn,US,1766251,449570,583691,321621
2021,8,6,tx,US,6445452,1611639,2178617,1217767
2021,8,6,ut,US,478331,134608,165486,95712
2021,8,6,va,US,1302342,368546,457599,263102
2021,8,6,vi,US,40,33,0,0
2021,8,6,vt,US,57146,19741,22388,13325
2021,8,6,wa,US,882694,275403,322992,204441
2021,8,6,wi,US,959101,293770,359115,210720
2021,8,6,wv,US,315610,96959,117950,68550
2021,8,6,wy,US,95270,31034,30374,18025
2021,8,6,yt,CA,220,167,220,167
2021,8,7,ALL,"",55607318,15206986,19848729,11474089
2021,8,7,ALL_CA,CA,430397,276318,430397,276318
2021,8,7,ALL_US,US,55176921,14930899,19418332,11197771
2021,8,7,ab,CA,63696,42537,63696,42537
2021,8,7,ak,US,64617,21698,21808,14121
2021,8,7,al,US,1530982,406007,540093,302666
2021,8,7,ar,US,809047,216965,291016,163207
2021,8,7,as,US,3,3,3,3
2021,8,7,az,US,1060805,297466,374055,221226
2021,8,7,bc,CA,54774,36055,54774,36055
2021,8,7,ca,US,4472985,1249651,1507395,914375
2021,8,7,co,US,867317,246698,275784,161937
2021,8,7,ct,US,389121,124326,153707,88968
2021,8,7,dc,US,65791,28325,11461,7709
2021,8,7,de,US,150402,51679,51318,30722
2021,8,7,fl,US,4206829,1084030,1361438,779427
2021,8,7,ga,US,2548496,660800,871508,484613
2021,8,7,gu,US,54,54,44,44
2021,8,7,hi,US,246860,61090,62603,38845
2021,8,7,ia,US,705526,205789,259864,145987
2021,8,7,id,US,252487,79282,94094,55681
2021,8,7,il,US,2087585,606817,768346,441822
2021,8,7,in,US,1338903,376606,501073,278400
2021,8,7,ks,US,631023,182723,238312,133354
2021,8,7,ky,US,906186,257219,325256,184812
2021,8,7,la,US,1041784,284303,381851,215003
2021,8,7,ma,US,661316,218266,246225,144387
2021,8,7,mb,CA,23111,15323,23111,15323
2021,8,7,md,US,723159,235691,262050,156897
2021,8,7,me,US,170013,54729,63178,37237
2021,8,7,mi,US,1476739,455893,569756,329915
2021,8,7,mn,US,773833,252992,281539,172284
2021,8,7,mo,US,1465804,396406,498804,282035
2021,8,7,mp,US,6,6,6,6
2021,8,7,ms,US,820601,223754,297454,166531
2021,8,7,mt,US,134857,44717,46067,28753
2021,8,7,nb,CA,7020,4452,7020,4452
2021,8,7,nc,US,1913715,546483,693152,397482
2021,8,7,nd,US,116193,37385,42363,25267
2021,8,7,ne,US,422456,128485,156546,88603
2021,8,7,nh,US,188043,60693,66528,38333
2021,8,7,nj,US,1293665,390966,479688,273292
2021,8,7,nl,CA,5037,3089,5037,3089
2021,8,7,nm,US,252225,83623,87520,52764
2021,8,7,ns,CA,8952,5722,8952,5722
2021,8,7,nt,CA,230,175,230,175
2021,8,7,nu,CA,115,75,115,75
2021,8,7,nv,US,604413,151249,155862,94604
2021,8,7,ny,US,2114786,681488,781182,465299
2021,8,7,oh,US,2130513,592440,795080,444612
2021,8,7,ok,US,1052722,276410,370008,205976
2021,8,7,on,CA,166527,104988,166527,104988
2021,8,7,or,US,510773,164673,181407,113332
2021,8,7,pa,US,1656249,522925,631052,369679
2021,8,7,pe,CA,1378,865,1378,865
2021,8,7,pr,US,4561,3534,3261,2721
2021,8,7,qc,CA,82035,51574,82035,51574
2021,8,7,ri,US,128805,43461,44713,25896
2021,8,7,sc,US,1215461,330738,413718,232677
2021,8,7,sd,US,178799,52216,55845,32223
2021,8,7,sk,CA,17324,11324,17324,11324
2021,8,7,tn,US,1646254,448574,555844,314415
2021,8,7,tx,US,6282505,1594839,2127089,1184040
2021,8,7,ut,US,469452,132011,164185,93440
2021,8,7,va,US,1222332,369840,435908,257993
2021,8,7,vi,US,27,25,0,0
2021,8,7,vt,US,54352,19870,22032,13236
2021,8,7,wa,US,834521,270405,314057,199960
2021,8,7,wi,US,896114,295551,343266,206844
2021,8,7,wv,US,298606,96567,113854,66934
2021,8,7,wy,US,86248,30034,28064,17193
2021,8,7,yt,CA,198,139,198,139
2021,8,8,ALL,"",51398010,15907911,21473189,12504802
2021,8,8,ALL_CA,CA,473706,307020,473706,307020
2021,8,8,ALL_US,US,50924304,15601055,20999483,12197782
2021,8,8,ab,CA,69962,47635,69962,47635
2021,8,8,ak,US,58607,22753,22956,15477
2021,8,8,al,US,1379121,409592,586879,326068
2021,8,8,ar,US,710452,222262,315792,177644
2021,8,8,as,US,2,2,2,2
2021,8,8,az,US,965680,311836,390787,239591
2021,8,8,bc,CA,57670,38345,57670,38345
2021,8,8,ca,US,4250814,1310341,1583453,980629
2021,8,8,co,US,815842,259936,296007,176716
2021,8,8,ct,US,361538,131873,162933,97155
2021,8,8,dc,US,63518,30057,12483,8320
2021,8,8,de,US,139891,51757,54298,32984
2021,8,8,fl,US,3817447,1110112,1438962,834743
2021,8,8,ga,US,2315700,676556,941769,519778
2021,8,8,gu,US,58,55,36,35
2021,8,8,hi,US,226467,61317,62902,40257
2021,8,8,ia,US,634285,215498,287458,163469
2021,8,8,id,US,224416,83449,102542,62065
2021,8,8,il,US,1981810,661267,854466,497813
2021,8,8,in,US,1241642,395434,550553,306858
2021,8,8,ks,US,581081,187797,259485,145299
2021,8,8,ky,US,830426,265421,358629,201745
2021,8,8,la,US,931860,293949,412008,233531
2021,8,8,ma,US,644846,233806,267369,158749
2021,8,8,mb,CA,25726,17539,25726,17539
2021,8,8,md,US,695964,245983,283745,170211
2021,8,8,me,US,163653,57522,70233,41312
2021,8,8,mi,US,1403969,489125,640874,373161
2021,8,8,mn,US,758135,272104,330999,198601
2021,8,8,mo,US,1307296,413105,555195,315114
2021,8,8,mp,US,7,7,7,7
2021,8,8,ms,US,721242,224047,319718,178243
2021,8,8,mt,US,125374,48965,52238,33643
2021,8,8,nb,CA,8506,5285,8506,5285
2021,8,8,nc,US,1764188,557799,755738,428202
2021,8,8,nd,US,113356,41529,51596,30496
2021,8,8,ne,US,392946,127528,170138,94092
2021,8,8,nh,US,178584,62960,73429,42650
2021,8,8,nj,US,1197892,406398,508612,295703
2021,8,8,nl,CA,6102,3614,6102,3614
2021,8,8,nm,US,235243,87184,95109,58034
2021,8,8,ns,CA,10238,6645,10238,6645
2021,8,8,nt,CA,254,178,254,178
2021,8,8,nu,CA,116,87,116,87
2021,8,8,nv,US,551641,155710,163338,101185
2021,8,8,ny,US,1968267,724418,835667,508519
2021,8,8,oh,US,1980840,619823,863775,485367
2021,8,8,ok,US,945234,285698,396611,223655
2021,8,8,on,CA,181834,116039,181834,116039
2021,8,8,or,US,483218,172190,191526,122708
2021,8,8,pa,US,1581086,555834,692705,407749
2021,8,8,pe,CA,1486,937,1486,937
2021,8,8,pr,US,5778,4413,4091,3370
2021,8,8,qc,CA,91896,57520,91896,57520
2021,8,8,ri,US,119454,44776,47253,28071
2021,8,8,sc,US,1102467,335209,449379,250957
2021,8,8,sd,US,166730,54740,63415,36686
2021,8,8,sk,CA,19695,13028,19695,13028
2021,8,8,tn,US,1495996,454234,605782,338279
2021,8,8,tx,US,5674309,1652736,2259558,1278597
2021,8,8,ut,US,376903,138253,174009,102839
2021,8,8,va,US,1176283,377073,480210,277631
2021,8,8,vi,US,25,24,0,0
2021,8,8,vt,US,50989,20584,24013,14552
2021,8,8,wa,US,798261,283516,335298,216363
2021,8,8,wi,US,856455,305177,386844,230083
2021,8,8,wv,US,275051,98745,125203,73424
2021,8,8,wy,US,81965,31628,31406,19373
2021,8,8,yt,CA,221,168,221,168
