"placekey","parent_placekey","location_name","safegraph_brand_ids","brands","top_category","sub_category","category_tags","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","opened_on","closed_on","tracking_closed_since","geometry_type","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","poi_cbg","visitor_home_aggregation","visitor_daytime_cbgs"
224-222@5wg-426-8gk,,Cold Stone Creamery,SG_BRAND_677f765d7f255c69e00500b3ceb29eff,Cold Stone Creamery,Restaurants and Other Eating Places,Limited-Service Restaurants,"Snacks,Counter Service,Ice Cream Shop,Catering,Dessert,Bakery",722513,43.479067,-111.98408,2019 S 25th E,Ammon,ID,83406,US,,"{ ""Mon"": [[""12:00"", ""22:00""]], ""Tue"": [[""12:00"", ""22:00""]], ""Wed"": [[""12:00"", ""22:00""]], ""Thu"": [[""12:00"", ""22:00""]], ""Fri"": [[""12:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [] }",,,2019-07,POLYGON,2021-08-01T00:00:00-06:00,2021-09-01T00:00:00-06:00,118,103,"[0,2,3,7,3,9,6,0,5,3,5,5,6,7,0,2,8,2,5,10,2,0,5,5,3,0,3,3,2,4,3]","{""160199705031"":9,""160199705023"":7,""160199704031"":6,""160199705011"":6,""160119506001"":5,""160199714004"":5,""550250117002"":4,""160199704021"":4,""160519604003"":4,""160119501001"":4,""160199714003"":4,""160199701002"":4,""160119506004"":4,""160199707003"":4,""160199712003"":4,""160199709001"":4,""160519603003"":4,""160199701004"":4,""160659501002"":4,""160519604004"":4,""160199704032"":4,""160199706013"":4}","{""US"":102}",5485,21.5,"{""<5"":4,""5-10"":37,""11-20"":11,""21-60"":48,""61-120"":12,""121-240"":3,"">240"":3}","{""Walmart"":13,""Target"":9,""Maverik"":7,""Texas Roadhouse"":7,""Hobby Lobby Stores"":6,""Simply Mac"":6,""T.J. Maxx"":5,""Chick-fil-A"":4,""Ross Stores"":3,""Starbucks"":3,""Sinclair Oil"":3,""LensCrafters"":3,""McDonald's"":3,""Uptown Cheapskate"":3,""Big 5 Sporting Goods"":3,""ULTA Beauty"":3,""Rocky Mountain Chocolate Factory"":3,""Wendy's"":3,""Super Chix"":3,""Kohl's"":3}","{""Walmart"":80,""McDonald's"":62,""Sinclair Oil"":45,""Target"":43,""Maverik"":40,""Wendy's"":38,""Chevron"":33,""Walgreens"":33,""Chick-fil-A"":32,""Ross Stores"":31,""Taco Bell"":31,""Starbucks"":28,""Arctic Circle"":27,""Costco"":26,""Phillips 66"":25,""Exxon Mobil"":25,""Arby's"":25,""WinCo Foods"":24,""Super Chix"":24,""Texas Roadhouse"":24}","[0,0,0,0,0,0,0,0,0,1,1,3,6,11,12,13,21,12,14,23,34,24,13,4]","{""Monday"":18,""Tuesday"":22,""Wednesday"":17,""Thursday"":13,""Friday"":28,""Saturday"":18,""Sunday"":2}","{""android"":69,""ios"":32}",160199705021,"{""16019970403"":13,""16019971400"":8,""16019970503"":7,""16051960300"":6,""16019970100"":5,""16019970502"":5,""16019970501"":5,""56035000101"":4,""16019970601"":4,""16019970300"":4,""55025011700"":4,""16065950301"":4,""06065043279"":4,""16019970800"":4,""16019970603"":4,""16019970900"":4,""16019970602"":4,""16011950100"":4,""16051960400"":4,""16019970402"":4}","{""160199705031"":10,""160659503024"":7,""160199706031"":6,""160199704031"":6,""160199701004"":5,""160199706022"":5,""160199705023"":5,""160199701002"":4,""160199714003"":4,""160199701003"":4,""060650432793"":4,""160199709001"":4,""160519603002"":4,""160519603003"":4,""160659504002"":4,""160119501001"":4,""160119506001"":4,""160199705011"":4,""160199704022"":4,""160199713011"":4}"
223-222@5wg-42c-j9z,225-222@5wg-42c-gtv,Lunchbox Wax,SG_BRAND_1fcee866e2fe938c,Lunchbox Wax,Personal Care Services,Beauty Salons,,812112,43.466299,-111.980328,2680 E Sunnyside Rd,Ammon,ID,83406,US,+12087545453,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""20:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",,,2019-07,POLYGON,,,,,,,,,,,,,,,,,,
223-222@5wg-425-n5z,,Boostmobile,,,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),,517312,43.482373,-111.973149,3049 E 17th St,Ammon,ID,83406,US,+12084272648,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",,,2019-07,POLYGON,2021-08-01T00:00:00-06:00,2021-09-01T00:00:00-06:00,126,105,"[0,5,4,5,1,12,10,1,8,2,3,4,5,3,0,8,2,1,4,7,0,0,1,2,4,1,11,13,1,3,5]","{""160199705011"":12,""160199704031"":10,""160199705031"":6,""160199704032"":6,""160119501004"":6,""160199704021"":5,""160199705023"":5,""160199714003"":4,""160199701004"":4,""160199706023"":4,""160199703004"":4,""160199706021"":4,""160199712002"":4,""490111260022"":4,""160199706022"":4,""160439702004"":4,""160519603004"":4,""160119501001"":4,""160199704022"":4}","{""US"":102}",4588,7.0,"{""<5"":14,""5-10"":88,""11-20"":14,""21-60"":5,""61-120"":1,""121-240"":1,"">240"":3}","{""Walmart"":17,""Maverik"":12,""McDonald's"":9,""Chevron"":6,""Sinclair Oil"":6,""Target"":4,""Albertsons"":4,""LensCrafters"":4,""Mo' Bettahs"":4,""Ross Stores"":3,""Starbucks"":3,""Super Chix"":3,""Hampton"":3,""GMC (General Motors Company)"":3,""Dollar Tree"":3,""Big 5 Sporting Goods"":3,""Petco"":2,""LL Flooring"":2,""Michaels Stores"":2,""Broulim's"":2}","{""Walmart"":76,""Maverik"":62,""Sinclair Oil"":60,""McDonald's"":58,""Chevron"":42,""Walgreens"":39,""Shell Oil"":32,""Target"":30,""WinCo Foods"":30,""Exxon Mobil"":30,""Phillips 66"":29,""Dollar Tree"":29,""Starbucks"":28,""Dutch Bros Coffee"":28,""Sam's Club"":28,""ConocoPhillips"":26,""The Home Depot"":25,""Wendy's"":24,""LensCrafters"":23,""Ross Stores"":22}","[2,2,2,2,2,2,2,2,2,2,7,13,12,21,12,16,15,15,16,18,14,6,3,2]","{""Monday"":25,""Tuesday"":15,""Wednesday"":13,""Thursday"":10,""Friday"":35,""Saturday"":26,""Sunday"":2}","{""android"":71,""ios"":32}",160199705011,"{""16019970403"":18,""16019970501"":13,""16019970502"":9,""16019970402"":7,""16019970100"":6,""16011950100"":5,""16019970602"":5,""16019970503"":5,""56013000200"":4,""16055000900"":4,""49011126002"":4,""16019971200"":4,""16019971000"":4,""16019970300"":4,""16065950302"":4,""16019971400"":4,""16019971100"":4,""16043970200"":4}","{""160199705011"":10,""160199704032"":8,""160199705031"":8,""160199704031"":8,""160199705022"":6,""160199707002"":5,""160199701004"":5,""160199711002"":4,""160199706022"":4,""160519601002"":4,""160519603001"":4,""160199705023"":4,""060990009081"":4,""160199705021"":4,""160199714002"":4,""160199712002"":4,""160199711003"":4,""160659504001"":4,""160199704012"":4,""160199703004"":4,""160519601003"":4,""160199712004"":4}"
22c-222@5wg-425-mhq,,3 Peaks Financial,,,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,,541213,43.482585,-111.980559,2677 E 17th St Ste 100,Ammon,ID,83406,US,+12088815505,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""14:00""]], ""Sat"": [], ""Sun"": [] }",,,2019-07,POLYGON,2021-08-01T00:00:00-06:00,2021-09-01T00:00:00-06:00,40,19,"[1,2,0,0,1,3,2,0,1,3,0,1,2,3,0,0,1,0,2,5,2,0,0,2,0,0,4,1,1,3,0]","{""160199703003"":4,""160199705011"":4,""160199704012"":4,""160199712002"":4,""160239701002"":4}","{""US"":15}",5718,107.5,"{""<5"":0,""5-10"":5,""11-20"":4,""21-60"":4,""61-120"":9,""121-240"":8,"">240"":10}","{""Walmart"":13,""McDonald's"":9,""Anytime Fitness"":3,""Chevron"":3,""Planet Smoothie"":3,""Goodwill Industries"":3,""PetSmart"":3,""Sinclair Oil"":3,""Dairy Queen"":3,""Culver's"":3,""Burger King"":3,""Jacksons Food Stores"":3,""Stinker Stores"":3,""Mo' Bettahs"":3,""Big 5 Sporting Goods"":3}","{""Walmart"":58,""McDonald's"":26,""Phillips 66"":26,""WinCo Foods"":21,""Wendy's"":21,""Target"":16,""Chevron"":16,""Taco Bell"":16,""KeyBank"":16,""Maverik"":16,""Sinclair Oil"":16,""O'Reilly Auto Parts"":16,""Walgreens"":16,""Burger King"":16,""United States Postal Service (USPS)"":16,""Sam's Club"":16,""Shell Oil"":16,""Dollar Tree"":16,""Big 5 Sporting Goods"":16,""Anytime Fitness"":11}","[0,0,0,0,0,0,0,9,10,13,15,17,14,11,11,13,10,3,2,3,8,8,2,0]","{""Monday"":6,""Tuesday"":6,""Wednesday"":0,""Thursday"":4,""Friday"":14,""Saturday"":8,""Sunday"":2}","{""android"":14,""ios"":4}",160199705011,"{""56037970700"":4,""16019971200"":4,""16019970501"":4}","{""490111262043"":4,""160199709003"":4,""160199705011"":4,""160199701004"":4,""160199703003"":4}"
224-222@5wg-428-ks5,,Ammon Twin Home for Rent,,,Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,,531110,43.494485,-111.95211,4119 Fairview Dr,Ammon,ID,83406,US,,,,,2019-07,POLYGON,,,,,,,,,,,,,,,,,,
222-222@5wg-429-4gk,,Tiebreaker Elementary School,,,Elementary and Secondary Schools,Elementary and Secondary Schools,,611110,43.4952,-111.971873,3100 1st St,Ammon,ID,83401,US,+12085254480,,,,2019-07,POLYGON,2021-08-01T00:00:00-06:00,2021-09-01T00:00:00-06:00,236,91,"[4,13,10,8,9,3,5,1,19,10,9,6,8,11,2,12,11,10,1,8,2,1,9,5,10,2,7,1,0,28,11]","{""160199705011"":23,""160519604004"":7,""160199704031"":6,""160199713024"":6,""160199704032"":5,""160199706031"":4,""160519603004"":4,""160119501001"":4,""160519604002"":4,""160199704021"":4,""160199705031"":4,""160199704022"":4,""160199714003"":4,""160659503022"":4}","{""US"":86}",3502,16.5,"{""<5"":5,""5-10"":100,""11-20"":28,""21-60"":61,""61-120"":25,""121-240"":8,"">240"":9}","{""Maverik"":12,""Walmart"":9,""McDonald's"":6,""Chevron"":5,""BioLife Plasma Services"":4,""Freddy's Frozen Custard"":4,""Wendy's"":4,""Walgreens"":4,""Arby's"":4,""Starbucks"":3,""Sinclair Oil"":3,""Good 2 Go Stores"":3,""Dollar Tree"":3,""Big 5 Sporting Goods"":3,""Target"":2,""Planet Fitness"":2,""LL Flooring"":2,""Costco"":2,""Chick-fil-A"":2,""Dairy Queen"":2}","{""Walmart"":73,""Maverik"":56,""McDonald's"":51,""Sinclair Oil"":42,""Chevron"":33,""Walgreens"":33,""Target"":32,""Chick-fil-A"":31,""Starbucks"":29,""Wendy's"":27,""Costco"":27,""WinCo Foods"":26,""Sam's Club"":25,""Good 2 Go Stores"":24,""LensCrafters"":23,""Ross Stores"":21,""ConocoPhillips"":21,""Arby's"":21,""The Home Depot"":20,""Super Chix"":19}","[0,2,1,0,0,11,13,34,37,33,28,37,35,5,12,13,14,36,37,35,12,4,1,0]","{""Monday"":81,""Tuesday"":47,""Wednesday"":37,""Thursday"":18,""Friday"":26,""Saturday"":19,""Sunday"":8}","{""android"":53,""ios"":36}",160199705011,"{""16019970501"":22,""16019970403"":15,""16051960400"":10,""16019971200"":8,""16019970402"":6,""16019971302"":5,""16019970100"":4,""16019970603"":4,""16019970503"":4,""16019970300"":4,""16065950302"":4}","{""160199705011"":21,""160199705031"":12,""160199714003"":10,""160519604004"":7,""160199704032"":5,""160199704021"":5,""160199704031"":4,""160199709003"":4,""160199713024"":4,""160119501001"":4,""160199714001"":4,""160199714002"":4,""160199706031"":4,""160519603004"":4,""160199704033"":4,""160199704022"":4}"
zzw-224@5wg-42g-9s5,,Simpson DermCare and Family Medicine,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),,621111,43.48101,-111.965135,3456 E 17th St Ste 190,Ammon,ID,83406,US,+12085242222,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,2019-07,POLYGON,2021-08-01T00:00:00-06:00,2021-09-01T00:00:00-06:00,18,15,"[2,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,3]","{""160199705031"":6,""160119504004"":4,""160199709002"":4,""160659501002"":4,""160119502003"":4}","{""US"":14}",4643,15.0,"{""<5"":0,""5-10"":7,""11-20"":5,""21-60"":5,""61-120"":1,""121-240"":0,"">240"":0}","{""Walmart"":17,""Ross Stores"":17,""McDonald's"":17,""Maverik"":11,""Bassett Furniture"":11,""Chevron"":6,""Albertsons"":6,""Lowe's"":6,""Willamette Dental Group"":6,""Sinclair Oil"":6,""O'Reilly Auto Parts"":6,""Motel 6"":6,""Costco"":6,""Black Bear Diner"":6,""Stinker Stores"":6,""Good 2 Go Stores"":6,""Perkins Restaurant & Bakery"":6,""Best Western"":6,""Shell Oil"":6}","{""Walmart"":80,""McDonald's"":53,""Target"":40,""Costco"":40,""Wendy's"":33,""Sinclair Oil"":33,""O'Reilly Auto Parts"":33,""Chick-fil-A"":33,""Stinker Stores"":33,""Planet Fitness"":27,""Hobby Lobby Stores"":27,""Fred Meyer"":27,""Phillips 66"":27,""Uptown Cheapskate"":27,""Bassett Furniture"":27,""C-A-L Ranch Stores"":20,""Chevron"":20,""Ross Stores"":20,""Taco Bell"":20,""T.J. Maxx"":20}","[0,1,0,0,0,0,0,0,4,4,2,2,4,3,2,0,0,0,2,0,0,0,0,0]","{""Monday"":2,""Tuesday"":5,""Wednesday"":2,""Thursday"":2,""Friday"":4,""Saturday"":1,""Sunday"":2}","{""android"":9,""ios"":8}",160199705022,"{""16019970900"":4,""16011950400"":4,""16011950200"":4,""16019970603"":4}","{""160199704031"":4,""160119504004"":4,""160239701001"":4,""160199709002"":4}"
224-222@5wg-425-jqf,,Apartments at 1017 Diamond Dr,,,Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,,531110,43.488276,-111.976936,1017 Diamond Dr,Ammon,ID,83406,US,,,,,2019-07,POLYGON,,,,,,,,,,,,,,,,,,
222-222@5wg-425-kpv,,QC East Idaho,,,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,,423730,43.480722,-111.978042,1810 Curlew Dr,Ammon,ID,83406,US,+12087212524,,,,2019-07,POLYGON,2021-08-01T00:00:00-06:00,2021-09-01T00:00:00-06:00,71,26,"[3,2,0,0,1,1,3,6,3,1,1,0,1,0,2,0,0,1,5,3,2,3,2,1,1,5,4,9,2,3,6]","{""160199713015"":5,""160199707004"":4,""160199705021"":4,""160010020004"":4,""160199704033"":4,""160199705011"":4}","{""US"":25}",2676,71.0,"{""<5"":2,""5-10"":12,""11-20"":2,""21-60"":18,""61-120"":13,""121-240"":10,"">240"":14}","{""Sonic"":15,""Walmart"":13,""Shari's"":8,""Freddy's Frozen Custard"":6,""Wendy's"":6,""Maverik"":6,""Sinclair Oil"":6,""McDonald's"":6,""Stinker Stores"":6,""Deseret Industries (D.I.)"":4,""Starbucks"":4,""Super Chix"":4,""Sam's Club Fuel Center"":4,""Chevrolet"":2,""Honda"":2,""Target"":2,""Planet Fitness"":2,""Papa Murphy's"":2,""Life Care Centers of America"":2,""Domino's Pizza"":2}","{""Walmart"":77,""Maverik"":54,""McDonald's"":50,""Starbucks"":42,""Chevron"":38,""Super Chix"":38,""Sinclair Oil"":38,""Ross Stores"":35,""Sonic"":31,""Walgreens"":27,""Target"":23,""Taco Bell"":23,""Kohl's"":23,""Dutch Bros Coffee"":23,""Costco"":23,""Burger King"":23,""Exxon Mobil"":23,""Shell Oil"":23,""Arby's"":23,""Wendy's"":19}","[11,11,11,11,11,11,11,11,12,14,13,15,19,19,18,16,17,17,11,9,13,11,13,11]","{""Monday"":10,""Tuesday"":8,""Wednesday"":3,""Thursday"":11,""Friday"":9,""Saturday"":14,""Sunday"":16}","{""android"":17,""ios"":8}",160199705021,"{""16019970502"":6,""16019970501"":4,""16019970700"":4,""16019970503"":4,""16019970602"":4}","{""160199704033"":4,""160010020004"":4,""160199707004"":4,""160199705011"":4,""160199705021"":4}"
zzz-222@5wg-42g-c5z,,Mccowin Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,,712190,43.47682,-111.970246,Southwick Ln,Ammon,ID,83406,US,,,,,2019-07,POLYGON,2021-08-01T00:00:00-06:00,2021-09-01T00:00:00-06:00,2577,1291,"[69,67,71,76,57,63,264,77,90,128,112,43,97,97,62,32,30,87,84,76,85,76,95,83,88,102,79,68,58,75,86]","{""160199701004"":146,""160199705022"":136,""160199705011"":82,""160199704031"":68,""160199705031"":58,""160199709003"":40,""160199704022"":30,""160199704032"":25,""160199705023"":19,""160199704021"":18,""160199701002"":14,""160199706022"":13,""160119501002"":12,""160199705021"":11,""160199714004"":10,""160199714003"":9,""160199714002"":8,""160199703003"":8,""160199704033"":7,""160199703002"":7,""160519604004"":7,""160199709002"":6,""160199704011"":6,""160199713023"":6,""160119501001"":6,""160199713013"":6,""160010103131"":6,""160199707002"":6,""160659503021"":6,""160659503022"":5,""160119507001"":5,""160199713024"":5,""160199712003"":5,""160119505003"":5,""160199706021"":5,""160519604003"":5,""160199713021"":4,""160119506003"":4,""160199706011"":4,""160050015005"":4,""160119501003"":4,""160199715002"":4,""390572202001"":4,""160519603003"":4,""160199706013"":4,""530110413274"":4,""160519603002"":4,""370190203061"":4,""160199701003"":4,""490050010023"":4,""160659502003"":4,""160119504004"":4,""160199713012"":4,""370190202042"":4,""160199713011"":4,""260910617004"":4,""160199710001"":4,""160199711005"":4,""160199712002"":4,""320030032502"":4,""490351135111"":4,""160119502001"":4,""160199706031"":4,""160050012003"":4,""160199708002"":4,""160299602002"":4,""160010001002"":4,""160199704012"":4,""160519603004"":4,""370839308002"":4,""160119506001"":4,""160199706023"":4,""160270209012"":4,""160119502003"":4,""160659501002"":4,""160119505001"":4,""160199703001"":4,""060372933021"":4,""160519604001"":4,""160199711003"":4,""160199710002"":4}","{""US"":1019}",4967,121.0,"{""<5"":8,""5-10"":223,""11-20"":127,""21-60"":439,""61-120"":489,""121-240"":331,"">240"":960}","{""Walmart"":4,""Maverik"":3,""Sinclair Oil"":2,""McDonald's"":2,""Super Chix"":1,""Chick-fil-A"":1,""Target"":1,""Walgreens"":1,""Costco"":1,""Phillips 66"":1,""Simply Mac"":1,""LensCrafters"":1,""Starbucks"":1,""Sonic"":1,""Chevron"":1,""Wendy's"":1,""Sam's Club"":1,""Exxon Mobil"":1,""BioLife Plasma Services"":1,""Ross Stores"":1}","{""Walmart"":35,""McDonald's"":25,""Maverik"":24,""Sinclair Oil"":22,""Chevron"":15,""Target"":15,""Chick-fil-A"":14,""Wendy's"":14,""Walgreens"":13,""WinCo Foods"":12,""Costco"":12,""Starbucks"":12,""Phillips 66"":12,""Sam's Club"":12,""Ross Stores"":11,""Dollar Tree"":10,""LensCrafters"":10,""Super Chix"":10,""Simply Mac"":10,""Arctic Circle"":9}","[765,767,761,750,731,734,736,739,761,795,823,853,860,814,721,603,491,327,365,560,672,725,741,757]","{""Monday"":359,""Tuesday"":398,""Wednesday"":363,""Thursday"":286,""Friday"":315,""Saturday"":514,""Sunday"":342}","{""android"":880,""ios"":416}",160199705022,"{""16019970502"":167,""16019970100"":164,""16019970403"":103,""16019970501"":86,""16019970503"":58,""16019970900"":49,""16019970402"":48,""16019971400"":30,""16011950100"":24,""16019970602"":19,""16019970401"":16,""16019971302"":16,""16051960400"":15,""16019970300"":13,""16051960300"":13,""16019971200"":12,""16019970700"":12,""16019971301"":10,""16011950500"":10,""16019971000"":10,""16019970601"":9,""16065950302"":8,""16011950200"":6,""49049010110"":5,""16011950400"":5,""16005001603"":4,""16011950700"":4,""53061050102"":4,""16019971100"":4,""16005001700"":4,""49057200900"":4,""48453001840"":4,""45035010819"":4,""49049002400"":4,""16019970603"":4,""26091061700"":4,""53045960300"":4,""16051960100"":4,""06071011600"":4,""16019970800"":4,""16043970300"":4,""16027020901"":4,""08077001501"":4,""16005001000"":4,""16005000200"":4,""16011950600"":4,""16011950300"":4,""16065950100"":4,""16019971500"":4,""40143000900"":4}","{""160199701004"":157,""160199705022"":131,""160199705011"":56,""160199705031"":56,""160199704031"":50,""160199709003"":45,""160199704032"":20,""160199704022"":19,""160199705021"":15,""160199705023"":14,""160199706031"":13,""160199706022"":13,""160199704021"":12,""160199714003"":12,""160199713013"":10,""160199714002"":10,""160199714004"":9,""160199712004"":8,""160199713023"":7,""160199701002"":7,""160119501001"":7,""160199713011"":7,""160199709002"":6,""160119501003"":6,""160659503021"":6,""160199704011"":6,""160119501002"":5,""160519603003"":5,""160199703002"":5,""160199713024"":5,""160519604001"":5,""160270210022"":5,""160199706021"":4,""160199701003"":4,""160050014001"":4,""160519601003"":4,""160439703001"":4,""160199707001"":4,""160199712003"":4,""160199706012"":4,""160659503023"":4,""260910617004"":4,""160199713022"":4,""160199707002"":4,""160199710001"":4,""160519603001"":4,""530330081001"":4,""160050006001"":4,""160199708001"":4,""160199713012"":4,""490572002033"":4,""160199711001"":4,""160199704033"":4,""040159501002"":4,""160659502003"":4,""160659503022"":4,""160199712002"":4,""370190202042"":4,""160010001002"":4,""490490101102"":4,""160050016032"":4,""160519604004"":4,""160119502001"":4,""060310004022"":4,""060690003001"":4,""160199709001"":4,""390572202001"":4,""160199703003"":4,""160010016001"":4,""370839308002"":4,""530250114011"":4,""401430067052"":4,""160199714001"":4,""490572003002"":4,""260250017001"":4,""160199710005"":4}"
